"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","BL2-A","BL3-A","BL3-H","BL3-W","Event","VL1-A","VL1-H","VL1-W","VL3-A","VL3-H","VL3-W","Time"
2.99791e+06,2.91772e+06,37,2.66685e+06,2.43349e+06,68,2880,7593,0,3889,-9079,0,0,48934,3914,2942,0,1989,1820,0,103.409
2.59239e+06,2.51071e+06,32,3.42782e+06,3.50087e+06,51,9429,10345,4,2999,-4930,0,0,48935,3059,1936,0,1878,2269,0,103.409
2.48517e+06,2.42007e+06,34,2.0222e+06,1.94524e+06,65,15419,16151,9,5251,-2725,0,0,48936,3170,2195,0,-653,1433,0,103.409
1.97904e+06,1.92912e+06,29,3.26624e+06,2.91747e+06,63,27024,23022,14,28257,31454,7937,0,48938,17344,13408,11,36672,31831,18,103.409
2.93368e+06,2.56394e+06,34,2.78043e+06,2.48661e+06,63,1866,5046,0,-2592,113,60,0,48941,23069,17125,16,4182,2816,0,103.409
2.65703e+06,2.58388e+06,35,2.23127e+06,1.9222e+06,67,4949,11687,6,791,-78,67,0,48942,1598,1554,0,291,1514,0,103.409
2.90946e+06,2.73362e+06,35,3.24274e+06,2.92475e+06,56,-19824,7465,0,-1274,56,75,0,48948,-807,1532,0,1992,1501,0,103.409
3.91039e+06,3.51285e+06,42,4.19883e+06,3.71988e+06,65,2335,6802,0,938,28636,5920,0,48949,492,3138,0,2552,3098,0,103.409
3.07456e+06,2.97298e+06,30,3.3222e+06,3.12742e+06,59,-9173,4834,0,-1435,21554,5453,0,48950,6472,7238,0,798,1412,0,103.409
3.27795e+06,3.14796e+06,39,3.61082e+06,3.39174e+06,67,9422,9158,0,-5465,5005,1107,0,48952,626,2142,0,-338,608,0,103.409
2.8239e+06,2.73224e+06,37,3.54474e+06,3.5513e+06,68,-9102,3210,0,-415,-148,11,0,48954,1573,2855,0,949,1384,0,103.409
3.19035e+06,3.09009e+06,37,2.61318e+06,2.25139e+06,70,-9521,4122,0,-4213,2173,508,0,48957,258,1776,0,700,1356,0,103.409
3.39185e+06,2.95338e+06,37,5.30535e+06,8.27821e+06,67,918,12616,15,-803,-249,17,0,48964,6066,4377,0,5916,3588,0,103.409
2.34897e+06,2.27421e+06,30,3.88229e+06,3.82596e+06,53,3053,8168,0,-3409,-727,0,0,48967,2603,1852,0,1964,1295,0,103.409
3.67789e+06,3.32046e+06,43,3.76468e+06,3.50288e+06,75,-5237,10838,6,-2665,437,181,0,48970,-5518,3052,0,2999,2542,0,103.409
3.40337e+06,3.20166e+06,40,4.46215e+06,4.15116e+06,76,-15950,4059,0,-4246,-120,27,0,48971,4993,4757,0,1564,2269,0,103.409
2.48603e+06,2.39748e+06,31,2.61682e+06,2.42196e+06,56,-4938,6262,0,-615,-39,49,0,48972,2941,3803,0,1245,2103,0,103.409
2.82554e+06,2.76393e+06,38,2.49369e+06,2.47098e+06,60,-11683,3052,0,-3386,-290,4,0,48974,-2044,641,0,1835,2285,0,103.409
3.13905e+06,3.02156e+06,38,3.45296e+06,3.27495e+06,71,-10527,4936,0,-183,-99,40,0,48975,-2142,1375,0,1902,1581,0,103.409
2.37984e+06,2.25941e+06,33,3.85868e+06,3.8294e+06,57,-658,9882,0,-2098,-52,85,0,48979,-178,1648,0,744,1366,0,103.409
2.3912e+06,2.32082e+06,32,2.4982e+06,2.31193e+06,61,10679,9770,0,1766,-30794,0,0,48981,18737,11216,7,5733,3599,0,103.409
2.9075e+06,2.85702e+06,36,3.78267e+06,3.39355e+06,78,13495,12549,12,-972,-31245,0,0,48982,4899,2682,0,-766,1760,0,103.409
2.2471e+06,2.10917e+06,29,4.39015e+06,4.33317e+06,48,17530,8142,0,7851,-10374,0,0,48983,5226,3503,0,-666,787,0,103.409
2.83176e+06,2.87749e+06,30,3.63618e+06,3.66956e+06,53,7189,10068,2,2831,-2971,0,0,48987,-1023,1576,0,-689,1278,0,103.409
3.3766e+06,2.96131e+06,32,5.15969e+06,8.31153e+06,57,-6620,7790,0,4202,-90,43,0,48989,5703,3486,0,3085,3493,0,103.409
3.1521e+06,3.01217e+06,31,4.69211e+06,4.37727e+06,55,2785,16384,10,-70,1333,426,0,48992,5469,3800,0,3048,1422,0,103.409
3.02571e+06,2.91481e+06,38,3.78146e+06,3.54667e+06,71,-173,7860,0,-608,-300,22,0,48994,3787,3122,0,987,2013,0,103.409
2.83667e+06,2.69521e+06,35,3.8352e+06,3.52273e+06,59,-6843,1934,0,-2096,-94,30,0,48998,-3303,1265,0,1858,970,0,103.409
2.98702e+06,2.91653e+06,39,3.41471e+06,3.41285e+06,54,5629,7974,0,4862,-319,0,0,49003,7100,3048,0,2099,2927,0,103.409
2.99447e+06,2.60166e+06,36,5.50317e+06,5.30092e+06,57,-1238,7931,0,674,-196,11,0,49005,4361,3361,0,7958,8490,0,103.409
2.53024e+06,2.35854e+06,32,4.83265e+06,4.58583e+06,62,-7981,6878,0,-1350,-273,5,0,49007,1499,1584,0,389,1503,0,103.409
2.91449e+06,2.80609e+06,37,3.01111e+06,2.81825e+06,63,-1578,8952,0,-7350,-142,18,0,49008,-1631,1398,0,-1320,1489,0,103.409
2.43969e+06,2.31857e+06,28,4.2865e+06,4.21877e+06,52,-2995,3911,0,-429,-124,102,0,49009,-911,2488,0,852,1980,0,103.409
2.98075e+06,2.84815e+06,36,3.21835e+06,2.9806e+06,71,-10649,5723,0,-3982,-67,47,0,49011,-1121,2294,0,1622,1447,0,103.409
3.83755e+06,3.49504e+06,41,3.74007e+06,3.29963e+06,75,-10084,2923,0,-5669,-96,119,0,49012,-713,3468,0,707,1998,0,103.409
2.31756e+06,2.33681e+06,28,2.23032e+06,2.20649e+06,47,-8785,8539,0,-3664,-182,17,0,49017,-6439,539,0,1797,1059,0,103.409
3.30467e+06,3.12381e+06,39,3.14874e+06,3.04332e+06,56,-3566,12532,10,-438,-19195,0,0,49018,-3223,1020,0,1710,2060,0,103.409
2.73968e+06,2.60306e+06,36,2.71138e+06,2.61288e+06,64,-7214,4614,0,697,-9602,0,0,49019,71,2608,0,1485,1356,0,103.409
3.08743e+06,3.12471e+06,38,2.90786e+06,2.92127e+06,59,11066,11777,6,771,-914,0,0,49020,3507,1868,0,1819,1626,0,103.409
3.0992e+06,2.96519e+06,29,4.74358e+06,4.40881e+06,59,-7763,8533,0,-4985,-602,0,0,49021,557,2359,0,3661,2123,0,103.409
2.87585e+06,2.70822e+06,35,2.2913e+06,1.98729e+06,56,-7167,8425,0,1788,9103,2268,0,49022,9035,3525,0,2438,1304,0,103.409
2.8705e+06,2.78972e+06,36,2.90055e+06,2.93183e+06,61,-10073,7861,0,-5040,16,64,0,49023,2212,3340,0,902,2193,0,103.409
3.55151e+06,3.23004e+06,42,4.21643e+06,4.00411e+06,63,-12056,8835,0,-5265,-193,45,0,49029,-1834,1151,0,147,1721,0,103.409
2.48793e+06,2.45063e+06,34,2.05761e+06,2.02962e+06,53,-10956,10405,3,3356,-173,19,0,49030,1865,2019,0,-426,978,0,103.409
2.83523e+06,2.70162e+06,36,3.40051e+06,3.10756e+06,69,-5883,9908,0,-4527,-13882,0,0,49036,1070,3692,0,1934,2861,0,103.409
3.26003e+06,3.06247e+06,38,4.2602e+06,3.95155e+06,69,-12086,8621,0,-3021,1564,368,0,49040,-3546,1450,0,1511,2436,0,103.409
3.80876e+06,3.5594e+06,43,4.35527e+06,4.13844e+06,71,-1861,6738,0,2569,-254,0,0,49042,2315,2153,0,1554,1208,0,103.409
3.30051e+06,3.0827e+06,38,2.9316e+06,2.64196e+06,75,7993,15485,15,-1370,-169,10,0,49044,4496,4085,0,2623,3115,0,103.409
3.7397e+06,3.46445e+06,42,5.87683e+06,5.54046e+06,61,8817,12309,15,1592,57,70,0,49051,7730,5401,0,8503,6047,0,103.409
2.97862e+06,2.82437e+06,36,2.30462e+06,2.35502e+06,54,-9059,7859,0,-190,-99,43,0,49056,-2540,1097,0,-849,1407,0,103.409
3.03943e+06,2.84769e+06,37,3.79727e+06,3.63617e+06,54,-9698,6869,0,-4974,-112,38,0,49062,1683,3265,0,3012,2205,0,103.409
2.83124e+06,2.82179e+06,31,3.62072e+06,3.37599e+06,62,4319,6035,0,-2539,-6282,0,0,49065,-799,1821,0,392,726,0,103.409
3.30181e+06,2.86876e+06,41,3.7052e+06,3.29024e+06,66,-161,8575,0,-867,-1370,0,0,49066,-1057,2209,0,2172,2213,0,103.409
4.06984e+06,3.74452e+06,41,5.09387e+06,4.82541e+06,73,-3756,7536,0,-2158,6254,1355,0,49067,2417,2529,0,2920,2539,0,103.409
2.51927e+06,2.46182e+06,32,2.75694e+06,2.83271e+06,49,12,5193,0,184,-253,21,0,49069,622,1305,0,594,1069,0,103.409
2.89692e+06,2.72426e+06,29,4.70289e+06,8.33804e+06,54,4439,8538,0,7614,-205,1,0,49070,2836,3953,0,3057,2250,0,103.409
2.70018e+06,2.58578e+06,36,4.99536e+06,4.67352e+06,71,-3863,6364,0,2235,-304,23,0,49071,2069,1920,0,2531,2083,0,103.409
3.01607e+06,2.8701e+06,37,4.05203e+06,3.85035e+06,73,-11589,5995,0,849,-30392,0,0,49076,-1018,1317,0,2051,1932,0,103.409
2.2324e+06,2.30979e+06,25,2.54091e+06,2.39479e+06,54,11079,8814,0,1842,7,40,0,49082,1903,2183,0,1555,1130,0,103.409
3.23609e+06,3.10046e+06,40,4.20384e+06,3.79818e+06,78,-12420,7653,0,1202,-98,58,0,49085,1703,2719,0,340,1421,0,103.409
2.49587e+06,2.39658e+06,35,3.83216e+06,3.56674e+06,73,-10562,10090,1,-7259,-10358,0,0,49090,-4591,1006,0,3164,2377,0,103.409
2.64098e+06,2.54144e+06,34,3.25645e+06,3.24812e+06,52,-1896,4414,0,3398,573,178,0,49096,-2701,869,0,1149,1091,0,103.409
2.0214e+06,1.9934e+06,26,3.93462e+06,4.06579e+06,45,-11457,3467,0,-1573,-189,25,0,49098,-2514,30,0,1590,2614,0,103.409
2.80144e+06,2.68832e+06,36,5.12599e+06,4.83733e+06,69,-6380,10513,1,465,-114,16,0,49099,2119,2238,0,1728,1991,0,103.409
2.57398e+06,2.5378e+06,36,3.41238e+06,3.29502e+06,58,-1674,10007,1,3175,-112,41,0,49101,4313,3231,0,1410,1212,0,103.409
2.73344e+06,2.56939e+06,33,3.47149e+06,3.38354e+06,53,-2094,3905,0,-1800,-210,0,0,49102,2836,2586,0,840,1546,0,103.409
2.83599e+06,2.78757e+06,32,3.12717e+06,3.0208e+06,55,5781,9867,0,4007,-240,7,0,49103,-4987,840,0,1530,1432,0,103.409
3.17412e+06,2.91453e+06,38,2.94829e+06,2.74803e+06,69,-3672,5330,0,45,-1754,0,0,49109,1920,2592,0,755,2078,0,103.409
2.90903e+06,2.7362e+06,35,3.93807e+06,3.88765e+06,56,-2715,3273,0,-1679,-247,0,0,49116,2929,3382,0,4601,2123,0,103.409
2.99916e+06,2.88216e+06,38,3.34385e+06,2.97261e+06,83,1720,6722,0,1219,-156,91,0,49122,6131,3964,0,1167,1172,0,103.409
3.22345e+06,2.84942e+06,35,5.04716e+06,8.36799e+06,64,2973,15763,9,7546,-9159,0,0,49127,2862,3502,0,4539,3323,0,103.409
4.03059e+06,3.69704e+06,43,4.73788e+06,4.22389e+06,84,-15654,5713,0,2099,-21,41,0,49130,-1779,2340,0,2845,1981,0,103.409
2.85798e+06,2.70459e+06,36,2.70469e+06,2.73799e+06,55,-14924,2950,0,-6611,-228,0,0,49131,-810,1698,0,808,1081,0,103.409
2.69673e+06,2.63695e+06,36,2.37136e+06,2.45535e+06,46,-6696,5031,0,129,-210,10,0,49134,-2329,2022,0,81,1514,0,103.409
3.68588e+06,3.42075e+06,42,3.09264e+06,2.90093e+06,65,-2998,9689,0,-6573,-163,38,0,49139,-365,3451,0,4307,1736,0,103.409
2.50215e+06,2.2802e+06,31,4.30772e+06,3.99618e+06,65,-8004,6540,0,2318,-61,85,0,49140,3349,2493,0,2685,1957,0,103.409
2.85721e+06,2.79433e+06,37,2.4705e+06,2.2059e+06,62,-431,8939,0,-1066,-9858,0,0,49143,2526,1609,0,2657,1831,0,103.409
3.80182e+06,3.6681e+06,42,3.68708e+06,3.80991e+06,56,3825,11926,13,5804,-6662,0,0,49144,18815,13521,11,7886,6365,0,103.409
2.42371e+06,2.32676e+06,34,2.52419e+06,2.4997e+06,58,-4735,7561,0,2208,-865,0,0,49147,2965,1235,0,-316,1284,0,103.409
3.12217e+06,3.00093e+06,33,4.19882e+06,4.08987e+06,58,4944,14716,10,3991,2492,632,0,49150,8767,3559,0,2812,3230,0,103.409
2.72542e+06,2.62917e+06,35,2.95847e+06,2.739e+06,62,1701,8256,0,4751,-219,20,0,49152,1051,1659,0,1920,1605,0,103.409
2.6052e+06,2.52548e+06,35,2.67435e+06,2.61754e+06,64,643,9092,0,4092,-308,0,0,49154,-559,1594,0,380,2244,0,103.409
3.64281e+06,3.27789e+06,41,3.94527e+06,3.58894e+06,70,1818,14027,10,5200,-232,19,0,49155,2127,1826,0,3999,4038,0,103.409
2.94456e+06,2.77402e+06,34,4.06888e+06,3.98728e+06,55,-14638,4285,0,-2557,-6,54,0,49157,2327,2469,0,2107,1827,0,103.409
3.11109e+06,2.90372e+06,39,2.45223e+06,2.25907e+06,51,-3501,5624,0,-8197,21,51,0,49158,1930,2800,0,997,1249,0,103.409
3.24803e+06,2.9997e+06,38,2.82605e+06,2.66689e+06,58,-9783,6162,0,463,-180,10,0,49159,1239,1781,0,2504,3015,0,103.409
3.0718e+06,2.84227e+06,36,2.95003e+06,2.81505e+06,58,-10975,10457,4,5401,-111,44,0,49170,3174,4297,0,669,1298,0,103.409
2.52202e+06,2.46776e+06,34,3.70809e+06,3.5374e+06,71,973,7524,0,2038,-115,23,0,49172,2992,2204,0,3564,2474,0,103.409
3.89359e+06,3.63719e+06,42,4.3931e+06,4.01809e+06,75,-20375,1708,0,-5126,-23740,0,0,49175,-1867,1613,0,-629,1396,0,103.409
2.96518e+06,3.02474e+06,29,3.6416e+06,3.49532e+06,61,-19453,2254,0,-2494,19632,4937,0,49180,-1431,1477,0,2326,1818,0,103.409
2.91317e+06,2.86453e+06,35,2.74042e+06,2.70606e+06,57,-6404,7943,0,-7067,17497,3740,0,49181,1517,1812,0,3291,2292,0,103.409
2.90034e+06,2.81178e+06,37,3.21303e+06,3.00957e+06,66,-12358,4511,0,-1108,82,46,0,49183,-186,4803,0,1243,2391,0,103.409
2.16473e+06,2.26209e+06,25,2.04092e+06,2.01316e+06,49,-7648,3507,0,-2589,42,85,0,49185,-178,542,0,2916,2037,0,103.409
3.43115e+06,3.12079e+06,41,4.48358e+06,4.09155e+06,65,-4370,6318,0,-2558,-32,54,0,49191,3116,5684,0,5799,2401,0,103.409
3.40904e+06,2.92723e+06,33,3.05677e+06,2.57703e+06,58,-11417,6920,0,-3282,-227,0,0,49193,853,2424,0,2317,2316,0,103.409
3.6992e+06,3.43889e+06,41,3.60516e+06,3.19405e+06,72,-5056,11133,6,-1414,-728,0,0,49195,1619,1764,0,824,2813,0,103.409
2.71287e+06,2.63558e+06,37,2.92956e+06,2.52378e+06,70,-8194,13999,8,-100,15618,3280,0,49197,26004,23142,16,9050,8262,0,103.409
2.69821e+06,2.63919e+06,38,3.59511e+06,3.20089e+06,68,-3843,11166,7,921,-225,6,0,49201,14011,15520,12,8293,5791,0,103.409
2.82128e+06,2.72793e+06,37,3.80622e+06,3.93985e+06,62,10046,8610,0,4348,-118,61,0,49204,7143,2190,0,1992,1640,0,103.409
2.54244e+06,2.47408e+06,35,4.25266e+06,3.95573e+06,64,38757,16516,24,12389,37272,7997,0,49208,1346,2263,0,4619,2458,0,103.409
2.4849e+06,2.51288e+06,28,2.85238e+06,2.79376e+06,49,5182,7723,0,3856,26501,8098,0,49209,-256,1135,0,1026,2050,0,103.409
3.16561e+06,2.83556e+06,38,3.90097e+06,3.62406e+06,59,-4250,5956,0,-1304,10658,2594,0,49210,4363,2306,0,-201,1481,0,103.409
3.94767e+06,3.53304e+06,43,5.82527e+06,4.93784e+06,78,-9298,7596,0,-1159,-169,12,0,49215,2196,4145,0,1244,1723,0,103.409
2.88777e+06,2.8275e+06,33,3.19311e+06,3.12425e+06,57,5172,8865,0,-2365,-25624,0,0,49222,9654,5225,0,173,1525,0,103.409
2.61132e+06,2.69812e+06,26,2.80878e+06,2.87637e+06,39,5240,8725,0,-1470,-20523,0,0,49223,7302,3080,0,2813,1735,0,103.409
3.33901e+06,2.87197e+06,35,4.70702e+06,4.33024e+06,58,-1359,10059,1,2531,12740,3484,0,49225,4175,3103,0,4534,3162,0,103.409
2.77145e+06,2.71912e+06,37,2.42592e+06,2.34474e+06,58,5355,9604,0,-3501,-186,17,0,49227,1750,2737,0,1719,1076,0,103.409
3.19471e+06,2.97841e+06,38,5.13019e+06,4.64606e+06,69,-5344,4285,0,-3587,-246,15,0,49228,1609,2993,0,1729,2163,0,103.409
3.28561e+06,3.04261e+06,38,5.02695e+06,4.72738e+06,68,5459,11821,7,3410,-258,6,0,49230,7190,5161,0,4703,3064,0,103.409
2.94789e+06,2.83888e+06,39,3.30969e+06,3.13369e+06,68,6062,5357,0,-523,-169,29,0,49231,5789,2765,0,1220,1257,0,103.409
2.7746e+06,2.70342e+06,37,2.614e+06,2.48908e+06,63,-3677,6187,0,-5373,-49,70,0,49233,-2102,1536,0,4453,2783,0,103.409
3.31198e+06,2.9851e+06,38,3.62354e+06,3.17557e+06,63,-8806,7508,0,2636,-5468,0,0,49238,2027,3282,0,2528,2143,0,103.409
3.11568e+06,2.997e+06,37,3.97415e+06,3.57922e+06,60,-7068,6341,0,3082,5577,1213,0,49244,3271,1874,0,1620,2037,0,103.409
2.99813e+06,2.72598e+06,37,4.27877e+06,4.12361e+06,65,4949,9083,0,3166,493,202,0,49247,6945,3259,0,2184,2791,0,103.409
2.92954e+06,2.68529e+06,38,3.72952e+06,3.54032e+06,69,14593,14225,10,1940,-74,52,0,49248,5143,3241,0,3084,1677,0,103.409
3.01034e+06,2.84959e+06,38,2.50707e+06,2.62146e+06,51,15907,9197,0,5121,-255,29,0,49249,4865,2287,0,1002,1599,0,103.409
4.24451e+06,3.57383e+06,48,4.54088e+06,4.01409e+06,74,5433,9725,0,934,-280,0,0,49252,4134,3436,0,4556,4452,0,103.409
3.28432e+06,3.12572e+06,40,4.63223e+06,4.39745e+06,64,16579,9054,0,7135,-317,1,0,49253,12482,4274,0,3081,1832,0,103.409
2.47111e+06,2.41115e+06,33,2.39655e+06,2.24345e+06,58,6897,12701,9,2773,-161,24,0,49254,6972,3187,0,1765,1633,0,103.409
2.48615e+06,2.39608e+06,32,4.27982e+06,4.13187e+06,56,-5817,11321,5,-3087,-130,81,0,49255,2487,2688,0,3229,1460,0,103.409
2.95758e+06,2.89103e+06,37,3.68759e+06,3.24065e+06,81,-11217,5680,0,-4245,-188,30,0,49256,-2589,1594,0,-45,1545,0,103.409
2.83617e+06,2.7557e+06,37,3.37994e+06,3.35752e+06,54,-4989,9473,0,-1191,-16766,0,0,49258,-2398,3078,0,789,1989,0,103.409
4.0053e+06,3.63099e+06,43,5.27849e+06,4.72168e+06,67,-20115,4144,0,-1083,-588,0,0,49260,-325,3221,0,495,2680,0,103.409
3.19211e+06,3.05389e+06,38,3.84285e+06,3.62756e+06,70,-8394,6500,0,-6626,2497,587,0,49261,-206,1890,0,2533,1043,0,103.409
2.9081e+06,2.781e+06,36,3.38053e+06,3.35603e+06,60,-12770,3587,0,-3249,-74,55,0,49264,-4459,1861,0,-38,1720,0,103.409
2.34473e+06,2.30271e+06,31,2.07402e+06,2.16305e+06,45,-3877,5381,0,858,-225,4,0,49276,3681,2473,0,1943,1543,0,103.409
2.40966e+06,2.28115e+06,31,3.87106e+06,3.66552e+06,59,-949,6308,0,-6487,-32720,0,0,49278,11285,3856,0,984,1553,0,103.409
2.62959e+06,2.52e+06,35,2.29564e+06,1.98214e+06,79,10262,5460,0,-2804,31637,7045,0,49281,-174,1852,0,172,1141,0,103.409
3.56449e+06,3.35867e+06,42,3.31153e+06,3.05264e+06,62,606,5356,0,-3081,26234,5408,0,49282,501,2309,0,-6,1505,0,103.409
3.23613e+06,2.94312e+06,37,4.9485e+06,4.69296e+06,63,-4181,9675,0,-5162,1412,409,0,49284,552,2754,0,2260,2756,0,103.409
2.67757e+06,2.51178e+06,33,3.39647e+06,3.11127e+06,63,11732,14087,20,7731,555,181,0,49286,11641,9814,0,9403,7429,0,103.409
2.8982e+06,2.82064e+06,35,2.83333e+06,2.7648e+06,55,-6439,3657,0,5826,-226,2,0,49289,2119,1837,0,1978,1961,0,103.409
3.16492e+06,3.0561e+06,32,4.79079e+06,4.44042e+06,67,882,4563,0,524,14537,3619,0,49301,6221,5104,0,1253,1085,0,103.409
2.65396e+06,2.65608e+06,27,5.07214e+06,4.76361e+06,55,4309,10251,3,4928,11872,3618,0,49302,5670,2960,0,3085,2159,0,103.409
2.53795e+06,2.42514e+06,34,4.86965e+06,4.67226e+06,59,7978,8639,0,7977,-100,32,0,49308,10256,4435,0,2890,1988,0,103.409
2.81775e+06,2.79026e+06,34,4.65108e+06,4.33411e+06,79,-13074,413,0,-5479,-225,29,0,49309,9601,13845,10,8545,9230,0,103.409
2.53389e+06,2.41868e+06,35,2.99397e+06,2.89762e+06,65,-6332,4632,0,-9007,-127,45,0,49311,-2151,1158,0,-160,1217,0,103.409
2.74455e+06,2.64356e+06,37,4.21189e+06,3.97573e+06,72,-200,8951,0,16,803,253,0,49318,1976,2633,0,2682,1513,0,103.409
3.21371e+06,2.97434e+06,38,3.9104e+06,3.65228e+06,58,5937,11284,7,6739,-311,0,0,49320,8713,4620,0,3574,2449,0,103.409
3.11494e+06,2.90296e+06,45,5.48844e+06,4.03573e+06,74,16324,17142,10,146,-117,48,0,49324,6630,5033,0,4994,2660,0,103.409
3.22816e+06,3.21733e+06,39,3.95478e+06,3.80994e+06,68,-18908,3206,0,-3974,13308,2798,0,49332,1313,2448,0,1236,1389,0,103.409
2.44952e+06,2.33248e+06,31,2.96778e+06,2.90238e+06,59,-11989,4932,0,-3115,44,58,0,49335,-1277,3089,0,1610,1417,0,103.409
3.61185e+06,3.19275e+06,42,3.63397e+06,3.10868e+06,67,-5867,12263,7,-2204,-199,26,0,49336,-414,3521,0,394,1143,0,103.409
3.31402e+06,3.17018e+06,40,3.43966e+06,3.28329e+06,59,-6271,6871,0,-3063,-85,39,0,49339,-1593,1589,0,1995,1117,0,103.409
2.82595e+06,2.96509e+06,34,2.99357e+06,3.08816e+06,51,-5614,7743,0,208,-84,23,0,49340,7216,10333,3,3127,3517,0,103.409
3.30984e+06,2.91007e+06,35,5.64148e+06,5.04901e+06,68,-13469,7995,0,-7481,-19267,0,0,49342,-4422,2216,0,2029,1909,0,103.409
2.40209e+06,2.41789e+06,29,3.36426e+06,3.29794e+06,58,-3792,11007,3,-5643,1754,478,0,49347,-2978,1052,0,1,1389,0,103.409
3.39309e+06,3.16754e+06,40,3.52247e+06,3.09426e+06,69,-9374,6976,0,-1836,-254,66,0,49350,-1768,1839,0,512,1733,0,103.409
2.57742e+06,2.4553e+06,33,4.01678e+06,3.83714e+06,63,-12722,7209,0,1423,-32327,0,0,49351,7283,3016,0,1925,2383,0,103.409
3.33673e+06,3.10273e+06,36,4.62027e+06,4.18814e+06,63,-9144,6487,0,-5620,4853,1248,0,49354,-522,2357,0,1950,1431,0,103.409
2.65157e+06,2.57374e+06,37,2.57157e+06,2.61067e+06,51,-3579,6459,0,-3638,883,269,0,49357,-2839,830,0,1531,1379,0,103.409
3.70262e+06,3.46947e+06,42,3.75914e+06,3.51988e+06,62,5176,8846,0,3228,-261,12,0,49359,2089,2120,0,778,1128,0,103.409
2.69794e+06,2.61901e+06,35,3.70111e+06,3.68376e+06,62,-5880,3864,0,-9322,-280,33,0,49360,-316,1917,0,2457,4189,0,103.409
2.96705e+06,2.94598e+06,36,2.44314e+06,2.31926e+06,68,-6489,11115,4,636,-290,0,0,49363,3476,3158,0,3235,2418,0,103.409
3.31157e+06,3.13857e+06,41,3.79868e+06,3.41449e+06,59,1832,7367,0,-1245,-1034,0,0,49370,3479,2125,0,3498,2313,0,103.409
2.51381e+06,2.44104e+06,34,2.27576e+06,2.13666e+06,65,12324,9192,0,1178,-1475,0,0,49374,6278,4015,0,2475,1687,0,103.409
3.03753e+06,2.86841e+06,36,3.62109e+06,3.56052e+06,53,1836,9023,0,-1823,6299,1382,0,49375,8608,4258,0,2134,2587,0,103.409
3.55142e+06,3.44349e+06,41,4.48186e+06,4.25919e+06,59,-6679,6832,0,-530,-266,0,0,49378,-1176,1844,0,168,1642,0,104.443
2.62268e+06,2.48876e+06,32,3.77741e+06,3.63521e+06,54,90,4973,0,288,-300,16,0,49380,-2179,1345,0,2695,2373,0,104.443
2.55256e+06,2.52882e+06,35,2.28134e+06,2.10574e+06,66,2922,7377,0,-2855,23769,5077,0,49382,-177,856,0,-215,1049,0,104.443
3.00075e+06,2.85474e+06,38,3.2072e+06,3.14844e+06,59,-4086,6701,0,-624,6408,1378,0,49384,1063,2663,0,2390,1409,0,104.443
3.30259e+06,3.16627e+06,39,4.44532e+06,4.39834e+06,57,-1799,6063,0,4753,4259,932,0,49385,4483,3610,0,5737,2410,0,104.443
2.96152e+06,2.87428e+06,38,2.84158e+06,2.80719e+06,51,5607,8115,0,2870,297,157,0,49387,-387,1429,0,-41,1142,0,104.443
3.94038e+06,3.56289e+06,37,5.94898e+06,5.51608e+06,61,-477,15969,10,1965,-221,37,0,49390,-885,2365,0,1372,1143,0,104.443
3.03341e+06,2.92293e+06,28,2.49743e+06,2.22191e+06,52,7802,12692,7,5471,-127,18,0,49391,6525,3906,0,1616,2243,0,104.443
2.32039e+06,2.28232e+06,35,1.76104e+06,1.83998e+06,56,3554,7805,0,-482,-103,55,0,49392,1362,1889,0,2562,1804,0,104.443
3.19228e+06,3.00321e+06,39,3.74421e+06,3.34832e+06,74,5364,9618,0,776,-28,42,0,49394,4870,2450,0,2147,1673,0,104.443
2.59522e+06,2.51394e+06,27,4.24376e+06,3.98187e+06,58,9567,10374,3,19,-20,33,0,49395,1623,1998,0,1302,972,0,104.443
2.62468e+06,2.51171e+06,28,4.3312e+06,4.19281e+06,53,3277,7494,0,2333,-91,28,0,49396,1706,1924,0,2933,2194,0,104.443
2.40194e+06,2.30364e+06,31,3.37787e+06,3.48209e+06,51,-10137,9367,0,2006,-15417,0,0,49399,-1209,805,0,1251,1326,0,104.443
2.80879e+06,2.68979e+06,36,3.31504e+06,3.30423e+06,66,3230,5103,0,993,-213,29,0,49406,6746,3482,0,-504,1622,0,104.443
2.8339e+06,2.7496e+06,37,3.83399e+06,3.60959e+06,65,4545,10374,4,-2480,-323,0,0,49407,4181,2382,0,-330,850,0,104.443
3.03133e+06,2.81366e+06,34,3.81304e+06,3.68357e+06,58,6989,11277,5,1974,-169,0,0,49410,5116,3227,0,702,945,0,104.443
2.90086e+06,2.6209e+06,35,4.82631e+06,4.35912e+06,65,-833,10361,3,5918,-146,29,0,49411,22675,18246,16,9859,7853,0,104.443
2.92945e+06,2.78374e+06,32,4.12829e+06,3.94439e+06,63,2774,8249,0,-3330,-99,47,0,49414,4574,2122,0,2098,1536,0,104.443
2.81151e+06,2.59517e+06,35,4.88897e+06,4.76209e+06,59,17598,14358,7,7313,-145,13,0,49416,1602,2560,0,2690,3117,0,104.443
3.79872e+06,3.39749e+06,46,4.17155e+06,3.74221e+06,74,30638,24656,26,5267,-199,33,0,49417,12518,5755,0,3494,2556,0,104.443
2.69646e+06,2.55815e+06,32,4.5686e+06,4.37245e+06,59,28468,17524,15,6944,-64,27,0,49419,14571,4816,0,2731,1804,0,104.443
