"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","BL2-A","BL3-A","BL3-H","BL3-W","Event","VL1-A","VL1-H","VL1-W","VL3-A","VL3-H","VL3-W","Time"
3.61004e+06,3.31386e+06,44,5.06882e+06,4.41599e+06,67,5668,9061,0,13835,99,63,0,45596,31906,26357,18,11057,8574,0,96.1704
1.88207e+06,1.85789e+06,25,2.568e+06,2.43248e+06,52,10644,11720,11,8159,-7118,0,0,45605,48250,43254,21,11282,9988,0,96.1704
2.28244e+06,2.24098e+06,30,2.69803e+06,2.57421e+06,55,12975,25063,20,11359,-165,59,0,45615,61978,52193,23,24427,21843,16,96.1704
3.47609e+06,3.31947e+06,40,3.35277e+06,2.97867e+06,73,5221,16352,23,1829,-470,0,0,45621,47452,39384,21,20001,17505,14,96.1704
2.88999e+06,2.6773e+06,33,2.03438e+06,1.86827e+06,63,-5429,6680,0,-2216,-278,0,0,45699,27009,25215,18,1447,841,0,96.1704
3.85265e+06,3.50233e+06,44,5.11701e+06,4.29558e+06,83,423,10463,4,807,-277,0,0,45727,32880,26535,21,13123,10276,4,96.1704
3.04737e+06,2.99762e+06,37,2.62222e+06,2.35329e+06,63,1777,6402,0,-1074,-39016,0,0,45734,59233,38356,24,3769,3093,0,96.1704
3.22253e+06,2.89796e+06,39,5.05304e+06,4.26776e+06,67,32969,28045,39,8064,-18,93,0,45770,44183,29401,23,12620,11097,7,96.1704
3.09257e+06,2.8048e+06,38,3.54409e+06,3.21876e+06,74,5804,18704,12,6985,1597,415,0,45808,78670,59574,28,23901,19711,16,96.1704
4.29275e+06,3.86459e+06,45,5.58745e+06,5.03854e+06,67,1157,14379,11,1561,-278,0,0,45827,30146,21541,18,12816,8739,0,96.1704
2.08196e+06,1.97616e+06,27,2.95319e+06,2.85622e+06,54,8205,9604,0,4862,-14375,0,0,45833,97955,79246,28,16482,14095,11,96.1704
3.56964e+06,3.19713e+06,41,3.92659e+06,3.57378e+06,75,1184,9957,0,2134,-94,53,0,45874,59356,45671,27,23324,17639,19,96.1704
3.2905e+06,3.05944e+06,40,4.73082e+06,4.38435e+06,65,1499,17314,17,4766,2009,461,0,45894,48959,40954,22,17638,14608,12,96.1704
3.71781e+06,3.46126e+06,42,5.74095e+06,8.32638e+06,67,82444,105825,24,47533,-130,10,0,45920,30516,29551,19,30177,28485,17,96.1704
1.87859e+06,1.86616e+06,25,2.25748e+06,2.03247e+06,51,-2334,7203,0,-1313,2014,687,0,45931,33272,30126,18,12680,12149,8,97.2045
3.26152e+06,2.8836e+06,36,5.37353e+06,8.15796e+06,64,136334,128662,41,72229,35,43,0,46012,192187,165647,35,42573,36743,21,97.2045
4.01817e+06,3.44113e+06,49,5.33456e+06,8.27405e+06,73,234276,200278,50,110323,-254,20,0,46019,280491,214242,42,90910,67021,31,97.2045
2.40103e+06,2.32783e+06,34,2.68768e+06,2.57729e+06,64,5695,15133,10,324,-640,0,0,46022,78996,69312,24,5660,5906,0,97.2045
4.27287e+06,3.71413e+06,45,4.39781e+06,8.23456e+06,72,48769,44718,38,35888,232,134,0,46027,340653,273574,46,101747,84499,27,97.2045
2.2436e+06,2.15038e+06,31,3.32001e+06,3.23798e+06,52,3854,11842,7,281,-18889,0,0,46041,40682,39167,20,17242,16455,12,97.2045
2.55631e+06,2.41086e+06,35,3.0383e+06,2.83083e+06,67,12066,12964,14,1657,-149,44,0,46073,28776,20978,17,9221,7768,0,97.2045
3.37899e+06,3.14044e+06,38,2.47534e+06,2.38936e+06,63,13947,9335,0,10940,-276,0,0,46138,26903,17764,14,3585,1899,0,97.2045
2.73189e+06,2.65949e+06,36,4.402e+06,4.17367e+06,68,14849,14174,15,-324,-127,20,0,46143,46391,41650,22,20968,18076,14,97.2045
3.13576e+06,2.93438e+06,41,3.67542e+06,3.0843e+06,62,2953,16543,25,5278,-45,53,0,46205,39835,29649,24,11640,8918,0,97.2045
3.15952e+06,2.96041e+06,37,2.26505e+06,2.27487e+06,65,-6349,5816,0,-3176,-196,31,0,46257,31884,23829,19,2569,1812,0,97.2045
3.25763e+06,3.01639e+06,41,4.68169e+06,8.29613e+06,78,52324,68309,23,35758,-510,0,0,46309,80973,71909,24,49868,44109,22,97.2045
3.51254e+06,3.20468e+06,43,4.26619e+06,8.06293e+06,66,74040,73500,34,37614,-121,49,0,46327,118046,102654,26,36700,29587,19,97.2045
3.75393e+06,3.37569e+06,42,5.73958e+06,8.16913e+06,73,215097,227332,32,113036,-341,20,0,46331,2.52199e+06,2.11714e+06,77,194093,165389,30,97.2045
3.14783e+06,2.9421e+06,39,4.74122e+06,8.1965e+06,78,36011,51024,22,25666,-242,7,0,46340,163314,146443,27,62123,58111,23,97.2045
2.01264e+06,1.97239e+06,28,1.89626e+06,1.78751e+06,50,4598,7920,0,1107,-198,0,0,46369,44194,39123,21,3528,4100,0,97.2045
3.75721e+06,3.49009e+06,41,4.92481e+06,8.38522e+06,65,18585,25145,20,20263,37,62,0,46392,294377,253701,39,86934,76622,24,97.2045
3.79553e+06,3.56296e+06,41,3.85186e+06,3.67845e+06,67,17945,15972,20,-5868,-70,36,0,46396,30456,23441,18,15473,10508,5,97.2045
3.32216e+06,3.16174e+06,40,3.43455e+06,3.02334e+06,74,8401,12221,8,2949,19,64,0,46409,28784,22031,17,7758,7038,0,97.2045
3.09575e+06,2.82048e+06,39,2.61907e+06,2.49193e+06,56,3086,8526,0,9339,-5964,0,0,46417,35269,23123,19,4648,3003,0,97.2045
3.90316e+06,3.53895e+06,48,4.21956e+06,3.53443e+06,71,13872,24512,25,6304,-64,72,0,46446,27281,18597,20,3824,3810,0,98.2386
3.60287e+06,3.33197e+06,41,4.32369e+06,3.9881e+06,70,10467,13397,9,1008,-381,20,0,46495,30226,26261,18,10228,9491,0,98.2386
4.17933e+06,3.64612e+06,49,5.54951e+06,8.32077e+06,77,10865,21606,22,14575,28656,5793,0,46545,80202,66845,26,53165,45542,22,98.2386
2.9104e+06,2.4511e+06,34,5.1018e+06,4.36481e+06,64,3796,13341,20,5562,-172,14,0,46581,74374,57258,27,23142,20730,16,98.2386
3.21739e+06,2.88987e+06,36,4.72382e+06,4.08677e+06,66,-1079,6767,0,-7523,-141,4,0,46600,59499,46245,25,25076,19998,17,98.2386
3.1687e+06,3.085e+06,38,2.46364e+06,2.24683e+06,69,9130,19929,12,9458,1450,399,0,46609,86132,77519,25,25048,25048,16,98.2386
2.88129e+06,2.62418e+06,34,4.3024e+06,8.12054e+06,65,71686,75898,32,47522,885,261,0,46623,412811,381129,49,81106,70914,25,98.2386
4.37453e+06,3.86936e+06,47,4.71753e+06,8.14215e+06,67,49411,54107,32,42682,203,105,0,46640,466644,392177,57,120227,101333,27,98.2386
2.24236e+06,2.17813e+06,30,2.39852e+06,2.16803e+06,63,-3068,6011,0,-511,-189,0,0,46648,69796,57068,26,4971,4215,0,98.2386
2.44705e+06,2.30979e+06,32,3.0382e+06,2.62874e+06,62,14723,18751,19,5768,-159,19,0,46719,38459,33224,19,15343,14116,10,98.2386
2.20238e+06,2.14238e+06,29,3.53923e+06,3.22735e+06,54,22219,20186,19,5883,-25831,0,0,46765,48582,35283,22,13119,12019,8,98.2386
2.61166e+06,2.44993e+06,34,3.18288e+06,2.80743e+06,59,8616,13027,9,4580,-7991,0,0,46801,27766,23223,17,9330,8599,0,98.2386
2.30131e+06,2.2196e+06,33,2.59424e+06,2.42735e+06,63,2736,6470,0,2531,122,51,0,46840,73978,67937,22,13413,13458,10,98.2386
2.52081e+06,2.29933e+06,31,4.09221e+06,3.6149e+06,57,18247,15932,28,10592,-76,69,0,46858,32586,20507,20,9695,8580,0,98.2386
3.0411e+06,3.04657e+06,28,4.16792e+06,8.3104e+06,53,26775,38169,21,29864,293,152,0,46967,199520,177295,28,75342,67448,24,99.2727
2.62424e+06,2.47446e+06,36,2.54129e+06,2.38941e+06,65,5847,6216,0,1641,-273,0,0,47033,83633,71192,25,4936,5687,0,99.2727
2.7786e+06,2.60579e+06,36,2.58043e+06,2.46979e+06,62,4724,10051,1,5274,-4369,0,0,47045,26384,21932,17,8928,7726,0,99.2727
2.83856e+06,2.50679e+06,31,2.20287e+06,2.09469e+06,51,3621,9468,0,3034,-238,0,0,47055,32649,26289,19,3563,3555,0,99.2727
2.62809e+06,2.49693e+06,38,3.5551e+06,3.0565e+06,82,16605,11463,7,11010,53,51,0,47092,76991,53736,29,23330,21802,16,99.2727
2.98733e+06,3.003e+06,34,3.11601e+06,2.85419e+06,62,8803,6060,0,-438,-137,37,0,47100,36864,29993,19,9782,8824,0,99.2727
2.43652e+06,2.39424e+06,37,2.90774e+06,2.76193e+06,69,4948,11619,4,438,-84,71,0,47130,41973,39294,20,19911,17670,13,99.2727
2.41878e+06,2.36218e+06,36,4.2569e+06,3.97045e+06,71,-7092,7864,0,9101,-148,49,0,47133,81919,74741,23,37806,36621,19,99.2727
2.90133e+06,2.82492e+06,37,2.4529e+06,2.26508e+06,56,75,9145,0,523,-4683,0,0,47153,46601,38728,22,14400,13368,10,99.2727
3.3458e+06,3.13603e+06,40,4.4339e+06,4.1751e+06,65,663,12376,10,1025,-8,57,0,47201,47286,40087,22,15234,12455,9,99.2727
2.22445e+06,2.17926e+06,34,2.69363e+06,2.59854e+06,56,2708,7563,0,1458,-251,23,0,47262,38228,33462,19,14213,12516,8,99.2727
3.47533e+06,3.14313e+06,41,4.3388e+06,8.21118e+06,65,6867,12834,9,15721,-156,31,0,47277,96278,83315,26,55291,45430,24,99.2727
3.9704e+06,3.30243e+06,44,5.90271e+06,8.21178e+06,66,58251,52164,38,67263,1989,509,0,47305,41927,26255,24,86723,69757,27,99.2727
2.65555e+06,2.61516e+06,37,2.44493e+06,2.15168e+06,72,-449,9127,0,1383,1058,281,0,47352,73769,63471,25,8003,7344,0,99.2727
2.5224e+06,2.46321e+06,35,2.84558e+06,2.59461e+06,67,3101,11255,4,6078,-142,41,0,47397,37049,30678,20,3541,3427,0,100.307
4.19989e+06,3.77517e+06,44,4.21417e+06,8.14686e+06,73,462067,499038,36,229403,179,85,0,47421,5.18382e+06,4.43173e+06,84,291241,245613,41,100.307
3.43209e+06,3.22592e+06,40,3.83733e+06,3.78564e+06,65,13896,22216,16,5309,4624,1053,0,47422,28157,21310,17,10347,9356,0,100.307
2.46799e+06,2.32185e+06,30,3.27253e+06,2.85006e+06,64,65401,74474,33,28300,19,82,0,47477,42249,36203,22,19769,16271,14,100.307
2.37573e+06,2.33909e+06,32,1.79346e+06,1.88179e+06,40,1828,9299,0,282,-90,53,0,47496,53800,48021,22,4617,4879,0,100.307
3.76677e+06,3.48719e+06,41,5.49987e+06,8.35442e+06,71,374094,421375,40,190684,11,94,0,47498,4.38168e+06,3.93377e+06,75,255775,228220,38,100.307
3.7594e+06,3.39389e+06,42,4.89421e+06,8.3457e+06,68,96862,111816,26,51597,-11,62,0,47511,729580,651657,57,66337,58847,24,100.307
3.69335e+06,2.96888e+06,36,3.20618e+06,2.95384e+06,59,-18668,5953,0,-1868,-49,56,0,47521,31333,22468,20,5256,3088,0,100.307
3.40405e+06,2.77496e+06,37,5.36542e+06,8.29354e+06,59,172544,154746,44,70889,8093,2097,0,47531,29365,13893,22,15596,12289,10,100.307
2.85902e+06,2.68323e+06,34,3.26464e+06,3.09048e+06,58,31496,15424,28,10069,26034,6397,0,47578,37191,22494,20,7187,5452,0,100.307
3.62256e+06,3.44677e+06,41,5.47473e+06,8.32754e+06,72,604638,704719,44,308336,-167,62,0,47582,155562,137382,27,60623,53732,23,100.307
2.30315e+06,2.21657e+06,36,3.12051e+06,2.64686e+06,73,28081,16470,12,13012,147,79,0,47640,31236,22433,17,10515,7543,0,100.307
3.41238e+06,3.27817e+06,40,2.95165e+06,2.85893e+06,64,9344,19100,12,1767,-291,5,0,47647,36183,32550,17,2975,2293,0,100.307
3.65053e+06,3.31696e+06,42,4.39264e+06,8.25904e+06,72,109943,118948,34,66709,-201,34,0,47673,483421,428108,53,85754,75351,24,100.307
3.68904e+06,3.44929e+06,41,5.40177e+06,8.35755e+06,70,171793,190990,27,90037,-258,79,0,47729,1.63562e+06,1.47362e+06,68,102786,92381,25,100.307
2.93438e+06,2.85849e+06,37,3.20645e+06,2.98786e+06,75,15163,12544,14,7595,383,190,0,47737,55566,47406,21,19467,19697,14,100.307
2.56407e+06,2.38998e+06,32,3.90374e+06,3.60276e+06,63,6432,13243,9,2119,-130,37,0,47768,37777,29528,20,10889,9707,0,100.307
2.23874e+06,2.14033e+06,35,1.89035e+06,1.87181e+06,66,35442,17392,19,18509,3524,817,0,47794,68537,50391,24,10984,7003,0,100.307
4.20945e+06,3.78765e+06,44,5.4237e+06,4.98849e+06,60,6652,14195,9,10464,15306,3167,0,47814,35247,21951,20,12100,10259,3,100.307
3.47309e+06,2.76602e+06,45,4.68472e+06,3.59598e+06,69,16138,21152,17,20831,1948,508,0,47835,32244,20496,17,27771,22009,15,100.307
3.98297e+06,3.68139e+06,44,5.0133e+06,4.27079e+06,84,8016,12161,8,3800,-19745,0,0,47849,41481,37172,21,20576,16360,13,100.307
2.64334e+06,2.5717e+06,37,2.46705e+06,2.31454e+06,53,9774,15842,13,100,-10257,0,0,47850,36190,29373,19,12354,11349,7,100.307
3.70993e+06,3.46626e+06,41,4.20661e+06,3.73358e+06,76,-225,12047,8,-1423,-253,4,0,47854,57638,47818,23,18509,17710,13,100.307
3.2124e+06,3.11004e+06,38,3.48646e+06,3.03124e+06,68,11743,15335,31,2326,-38244,0,0,47890,39213,19886,21,6881,8262,0,100.307
2.32669e+06,2.33731e+06,31,1.97706e+06,1.91045e+06,53,-4454,9509,0,-4941,-83,100,0,47912,27563,27606,17,9507,10980,5,100.307
3.86129e+06,3.54145e+06,45,4.3482e+06,3.76108e+06,81,14147,16055,30,3910,6076,1320,0,47917,37961,27517,23,12880,7366,0,100.307
2.9432e+06,2.82761e+06,37,4.13643e+06,3.88581e+06,64,14821,15117,18,10093,-252,19,0,47945,30776,19126,17,6427,4072,0,101.341
4.2163e+06,3.93158e+06,46,5.35681e+06,4.92831e+06,64,20519,18233,37,4683,-230,24,0,47966,53294,37048,23,14340,14866,10,101.341
2.45924e+06,2.50344e+06,26,2.21896e+06,2.06722e+06,50,6125,11013,4,13273,-148,36,0,48051,105648,91784,26,9155,7805,0,101.341
4.02039e+06,3.70132e+06,43,5.3796e+06,8.32731e+06,79,4976,19117,12,20637,-2865,0,0,48095,130529,115004,27,74207,66808,24,101.341
2.56695e+06,2.37592e+06,30,2.60724e+06,2.49638e+06,50,13251,28344,18,21956,-145,32,0,48104,40650,39057,20,34264,31503,19,101.341
2.61793e+06,2.55076e+06,37,2.38405e+06,2.14956e+06,65,3291,9520,0,13020,-234,32,0,48158,26431,18925,15,9105,8099,0,101.341
4.27552e+06,3.93805e+06,45,4.73646e+06,8.22487e+06,72,-9758,7093,0,8433,-190,17,0,48167,40639,36304,20,24111,22095,16,101.341
2.59662e+06,2.37846e+06,33,4.04262e+06,3.59352e+06,63,-1956,6365,0,-132,-186,12,0,48181,66675,59614,24,27747,24874,19,101.341
3.01593e+06,2.82114e+06,36,4.34148e+06,8.25505e+06,62,249609,313012,26,112810,-8068,0,0,48189,83737,76948,25,29722,28824,18,101.341
1.92178e+06,1.93836e+06,25,2.20556e+06,2.17455e+06,49,5261,7451,0,12594,-934,0,0,48193,65902,63715,22,22123,20957,14,101.341
3.34046e+06,2.91759e+06,37,4.63414e+06,4.11011e+06,66,-12538,10524,3,-997,-58,49,0,48198,57653,51196,22,25309,22033,16,101.341
2.65311e+06,2.52324e+06,33,1.94819e+06,1.85495e+06,54,-3824,6341,0,-3288,-97,25,0,48275,28489,24608,18,2635,2316,0,101.341
2.04183e+06,1.90859e+06,28,3.61614e+06,3.08901e+06,59,6023,12719,11,758,-188,0,0,48294,26238,21925,17,8518,9616,0,101.341
2.92753e+06,2.76042e+06,38,3.9592e+06,8.20165e+06,63,5058,9777,0,8805,-63,53,0,48304,47699,40605,21,28159,26543,17,101.341
2.76477e+06,2.7036e+06,29,5.13354e+06,4.59283e+06,60,85927,40560,60,29551,-5,48,0,48318,42639,12074,40,9092,4945,0,101.341
4.07065e+06,3.70332e+06,44,5.66916e+06,5.35147e+06,61,10639,14075,10,11269,-73,60,0,48324,70871,58447,25,15567,13522,10,101.341
3.20543e+06,3.01679e+06,38,4.21518e+06,8.32971e+06,68,29658,29157,22,25453,-216,10,0,48339,223812,197674,34,75411,65871,24,101.341
2.67225e+06,2.47355e+06,34,3.56929e+06,3.27279e+06,62,-2894,8585,0,-6509,-255,4,0,48368,37267,33372,20,10654,8534,0,101.341
4.1804e+06,3.75335e+06,44,4.2959e+06,3.80602e+06,70,-11944,6554,0,1550,-94,75,0,48395,35513,29394,22,5250,4269,0,101.341
2.53736e+06,2.34349e+06,31,4.87007e+06,4.28036e+06,63,-3586,5130,0,-2882,229,122,0,48404,39738,34241,21,7410,6774,0,101.341
3.43487e+06,2.85111e+06,38,4.59191e+06,8.28699e+06,67,125717,131349,37,72970,-34928,0,0,48451,821689,684093,63,118202,101886,27,102.375
3.8604e+06,3.2793e+06,43,5.94918e+06,8.37271e+06,69,219835,178824,39,98170,-2983,0,0,48458,26747,22430,19,23880,18976,16,102.375
2.25469e+06,2.14517e+06,35,2.57961e+06,2.56581e+06,58,-14352,8049,0,2352,-201,14,0,48490,79317,62503,25,5555,4011,0,102.375
2.99027e+06,2.866e+06,37,3.29143e+06,3.2099e+06,64,11724,9905,0,-124,-154,34,0,48552,29878,30076,18,12811,11588,7,102.375
2.8066e+06,2.74033e+06,35,3.82029e+06,3.49752e+06,77,19854,14047,11,5703,-270,0,0,48581,30462,23357,18,7567,7818,0,102.375
3.17966e+06,2.9459e+06,39,4.86596e+06,4.49669e+06,68,69026,79233,23,26059,-143,50,0,48603,539684,532325,49,32289,33265,17,102.375
3.71643e+06,3.64005e+06,37,4.3144e+06,4.16254e+06,62,-2876,8579,0,26,373,124,0,48613,91810,78340,26,32939,29704,19,102.375
2.75362e+06,2.60751e+06,35,2.70193e+06,2.45008e+06,55,-2519,10641,6,-7123,161,132,0,48698,85440,67033,28,3292,4467,0,102.375
4.05316e+06,3.35398e+06,45,3.72578e+06,3.61715e+06,56,-2093,11523,7,-347,-122,27,0,48743,35167,27547,21,5074,3812,0,102.375
2.9739e+06,2.8217e+06,40,4.3607e+06,3.95125e+06,70,18699,21631,16,3894,-171,41,0,48768,46518,36184,21,17105,16798,12,102.375
3.13952e+06,2.98837e+06,37,5.55516e+06,8.19091e+06,72,253438,277789,40,126842,4740,3487,0,48772,1.23243e+06,1.09163e+06,65,113485,103619,26,102.375
3.21921e+06,2.99512e+06,38,4.07643e+06,7.94924e+06,75,63755,88395,23,38350,-25695,0,0,48801,52508,49722,22,25622,23563,17,102.375
2.39834e+06,2.30489e+06,31,1.89917e+06,1.7837e+06,57,3861,6633,0,-4004,2705,715,0,48819,71371,60714,24,5855,5149,0,102.375
3.82207e+06,3.51836e+06,43,3.7738e+06,3.22078e+06,65,5946,19153,14,1521,-127,143,0,48857,29059,16611,21,7695,5165,0,102.375
2.2894e+06,2.30406e+06,27,2.87031e+06,2.76606e+06,48,8613,10377,4,-61,2145,686,0,48869,34961,32415,19,12314,11646,7,102.375
2.81351e+06,2.68036e+06,36,2.84514e+06,2.68489e+06,56,10660,9383,0,2711,-132,45,0,48901,31521,22475,19,6002,4828,0,102.375
2.30371e+06,2.19331e+06,30,2.36805e+06,2.04831e+06,68,4021,17128,11,5903,-139,0,0,48930,31246,26778,19,11884,10721,5,103.409
2.75046e+06,2.67102e+06,37,3.0443e+06,2.77601e+06,73,7220,11799,6,8329,768,225,0,48940,57272,47735,21,20621,19339,14,103.409
2.19241e+06,2.00119e+06,29,3.61199e+06,3.32767e+06,55,276256,315039,32,137844,7845,2310,0,48968,41920,30080,22,25195,21643,16,103.409
2.9299e+06,2.68845e+06,34,3.34932e+06,2.94909e+06,63,10668,18469,24,611,-9097,0,0,48984,55140,48980,23,20358,19810,15,103.409
3.65747e+06,3.3087e+06,44,4.72485e+06,8.35813e+06,67,91517,99247,28,55738,-5031,0,0,48985,235291,206240,39,46072,38426,22,103.409
3.48819e+06,3.27746e+06,39,3.55229e+06,3.1639e+06,64,4817,12833,6,4924,-262,0,0,49004,34462,27766,20,10530,10101,2,103.409
3.92957e+06,3.70271e+06,35,5.93265e+06,8.38282e+06,65,44873,47776,35,25114,-63,27,0,49013,105183,92515,26,39242,33768,20,103.409
3.0824e+06,2.98769e+06,41,2.95731e+06,2.76246e+06,72,11441,7611,0,2204,-275,32,0,49027,44200,38629,22,10975,8925,0,103.409
3.0467e+06,2.76176e+06,34,4.51156e+06,4.08909e+06,62,20112,32020,18,48385,-7339,0,0,49064,28434,23896,18,60901,55168,23,103.409
2.96012e+06,2.87385e+06,39,5.38809e+06,4.95793e+06,69,5663,13277,7,5476,-166,59,0,49072,30969,25828,17,9654,9066,0,103.409
3.52503e+06,3.30218e+06,39,4.78012e+06,8.21833e+06,73,75748,78500,27,44392,-63,89,0,49121,169233,145676,28,67381,59737,24,103.409
4.10058e+06,3.50155e+06,41,4.9405e+06,8.36143e+06,70,6165,18419,12,7441,-235,0,0,49133,84510,68106,28,47576,34899,24,103.409
3.32815e+06,3.24315e+06,37,4.55785e+06,4.20059e+06,71,6925,13065,13,2349,-24,56,0,49184,40143,31872,20,17260,12740,9,103.409
3.70322e+06,3.37124e+06,41,3.98998e+06,3.82635e+06,68,11236,10383,3,7653,-230,41,0,49192,36815,24570,22,15064,9832,0,103.409
3.00538e+06,2.8082e+06,45,3.42199e+06,2.47856e+06,66,7140,8571,0,8283,-311,0,0,49266,63334,54231,22,25165,22347,16,103.409
3.47304e+06,3.08596e+06,40,4.41408e+06,4.06007e+06,65,-869,17946,17,4193,-113,37,0,49307,34019,26141,21,14215,10613,6,103.409
2.98954e+06,3.03877e+06,29,5.25018e+06,4.88395e+06,61,8572,9362,0,7339,-45,41,0,49325,31258,24860,18,17190,14705,11,103.409
3.30188e+06,3.13737e+06,31,5.07921e+06,8.32107e+06,51,46359,61772,25,35844,-216,46,0,49327,427621,394979,46,60909,54151,23,103.409
3.25124e+06,3.12802e+06,39,3.15595e+06,2.98766e+06,74,19606,13517,16,8317,8499,1818,0,49352,28366,23969,16,9087,7270,0,103.409
3.4361e+06,3.08113e+06,41,4.36529e+06,3.60704e+06,83,46974,44437,29,24591,-213,30,0,49362,38676,28010,19,16988,15131,12,103.409
1.98614e+06,1.97866e+06,28,2.18222e+06,2.08724e+06,50,7360,7795,0,1946,-147,0,0,49376,53556,45286,24,6703,6170,0,104.443
3.27995e+06,2.95199e+06,40,2.89011e+06,2.73679e+06,65,-9695,8042,0,-1734,-290,0,0,49377,49426,40660,23,4578,4438,0,104.443
1.80135e+06,1.76722e+06,28,2.25109e+06,2.11882e+06,57,-1041,6238,0,-2636,-46,119,0,49420,33878,37278,19,19438,20047,14,104.443
2.55049e+06,2.4477e+06,32,3.13319e+06,3.02219e+06,56,11356,15391,14,3901,-94,57,0,49443,35936,29565,19,14074,13089,9,104.443
3.29539e+06,3.02337e+06,36,4.48387e+06,3.83901e+06,66,87,9310,0,-5704,31242,7612,0,49450,29259,29624,19,15156,13312,10,104.443
3.13617e+06,2.81657e+06,36,4.55674e+06,8.14727e+06,68,65822,68724,28,42156,3806,991,0,49466,238889,207988,39,48888,42805,21,104.443
2.01067e+06,2.0035e+06,32,3.21003e+06,3.14872e+06,59,-191,8007,0,5155,19555,4216,0,49586,52530,51486,21,24920,24471,16,104.443
3.18953e+06,2.91648e+06,37,4.47955e+06,3.99396e+06,61,17732,20311,29,12824,-159,110,0,49650,50007,36918,24,15170,13361,10,104.443
1.87018e+06,2.51608e+06,23,3.2413e+06,2.87678e+06,53,315568,487461,54,122987,-201,0,0,49655,183013,69193,54,22114,8228,0,104.443
3.13059e+06,2.9505e+06,38,3.58033e+06,3.216e+06,73,25729,27269,20,9440,-123,31,0,49693,37267,33017,20,17389,15610,12,104.443
4.13271e+06,2.97178e+06,56,5.17938e+06,4.01225e+06,77,12122,12187,16,7117,-154,41,0,49694,57582,40591,32,25229,15073,13,104.443
2.73884e+06,2.60643e+06,36,3.30102e+06,3.24317e+06,55,20442,18619,16,11633,-164,15,0,49727,35346,25020,19,10815,7998,0,104.443
2.15951e+06,2.07745e+06,32,3.87854e+06,3.85493e+06,57,118822,142366,24,64783,-30456,0,0,49730,973323,916232,54,66259,60836,22,104.443
2.75654e+06,2.66383e+06,35,3.2587e+06,3.03126e+06,67,17537,12132,8,1605,-232,32,0,49767,37420,31487,19,13374,11328,6,104.443
3.41704e+06,2.97955e+06,42,5.74932e+06,4.91478e+06,61,14278,19102,30,7723,-21504,0,0,49841,62446,37711,31,9786,7519,0,105.477
3.71129e+06,3.59576e+06,42,4.31647e+06,3.98884e+06,68,24175,15842,17,12619,-275,0,0,49849,34517,20081,17,8522,8155,0,105.477
2.11233e+06,2.07932e+06,31,2.87857e+06,2.6565e+06,60,656,4789,0,-5270,-1352,0,0,49854,29758,28425,18,14279,12710,9,105.477
3.64731e+06,3.60891e+06,38,4.3344e+06,3.89143e+06,77,15869,15169,9,830,-154,28,0,49873,42962,29022,21,15744,13551,11,105.477
3.51247e+06,3.33149e+06,40,4.23111e+06,3.87678e+06,61,-2048,11509,7,-4089,-131,28,0,49881,41283,40830,21,19845,17818,14,105.477
3.09311e+06,2.95615e+06,33,3.35552e+06,3.07727e+06,62,14201,11294,5,2387,-273,31,0,49889,65300,52104,24,20747,18877,15,105.477
3.04313e+06,2.88344e+06,31,3.87574e+06,3.43714e+06,60,11519,29187,16,8716,-117,43,0,49903,38504,36759,19,7405,6836,0,105.477
3.12565e+06,2.8257e+06,37,4.75539e+06,4.29627e+06,60,5604,18824,15,10122,476,188,0,49923,47827,38927,21,16866,14192,11,105.477
3.04712e+06,2.87156e+06,38,3.79447e+06,3.41883e+06,68,12682,16543,16,9190,-24,52,0,49924,48159,33467,23,13184,12399,9,105.477
3.02281e+06,2.70006e+06,34,2.61561e+06,2.16925e+06,72,-1070,6906,0,-2438,-251,7,0,49942,42766,35330,22,5496,3600,0,105.477
3.33697e+06,3.12917e+06,40,4.6512e+06,8.13024e+06,73,431168,501442,45,186567,-223,16,0,49963,176349,151723,28,51849,43811,22,105.477
3.32456e+06,2.83934e+06,37,3.45567e+06,3.32551e+06,58,-7781,9195,0,1264,-192,3,0,50030,29895,22480,18,5228,4608,0,105.477
2.21376e+06,2.14823e+06,39,2.33151e+06,1.70521e+06,83,6998,11634,7,-967,-158,37,0,50045,43270,42647,20,-775,628,0,105.477
2.75382e+06,2.67103e+06,36,3.46388e+06,3.35206e+06,65,7947,10994,6,-1616,-263,17,0,50076,34281,31882,18,13880,12128,8,105.477
2.00166e+06,2.02573e+06,26,3.19741e+06,3.12724e+06,50,12164,15892,11,4849,-25885,0,0,50114,36929,27464,20,10275,9309,0,105.477
2.4006e+06,2.22787e+06,32,3.25162e+06,2.97512e+06,60,9847,14954,11,11530,-1150,0,0,50130,107171,87981,28,35264,28262,20,105.477
3.06761e+06,2.84437e+06,38,3.97393e+06,3.4429e+06,73,5755,18139,25,6609,-160,49,0,50166,32326,22633,20,8825,5983,0,105.477
3.18286e+06,3.00666e+06,39,5.32755e+06,8.23067e+06,72,8478,14613,11,8097,-238,0,0,50266,31050,21636,18,14025,11439,7,105.477
1.89979e+06,1.92958e+06,26,2.21112e+06,2.1889e+06,48,15136,15580,12,11653,18282,5703,0,50297,41542,40308,19,21980,20218,14,105.477
2.99566e+06,2.92029e+06,39,4.48298e+06,4.33144e+06,68,15204,12662,7,16530,221,160,0,50299,62965,54350,22,20098,17887,14,105.477
